Id,Name,Description,Observation,Unity,Created at,Updated at,supply_area_id
3768,Tina Quant C4 x 400 determinaciones hitachi 911.,Tina Quant C4 x 400 det. para autoanalizador hitach 911., - ,Equipo, - ,18 de Febrero de 2011 09:46,324
3769,Tina Quant C3 x 576 determinaciones hitachi 911.,Tina Quant C3 x 576 det. para autoanalizador hitach 911., - ,Equipo, - ,18 de Febrero de 2011 09:46,324
3770,CEA X 100 DET,CEA X 100 DET QUIMIOLUMINISENCIA IMMULITE, - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3771,17 OH-PROGESTERONA X 100 DET.,17 OH-PROGESTERONA IMMULITE POR 100 DET., - ,Equipo, - ,18 de Febrero de 2011 09:46,320
3772,Portaobj. control positivo para citomegalovirus x unida,Portaobjeto control positivo para citomegalovirus., - ,Unidad, - ,18 de Febrero de 2011 09:46,326
3773,Snap Pack BP 5016 para Ion Selectivo 9120.,Snap Pack BP 5016 para Ion Selectivo 9120., - ,Envase, - ,18 de Febrero de 2011 09:46,327
3774,D-manosa x gramos.,Gramos de d-manosa (en envases de 25 gramos de contenido)., - ,Gramos, - ,12 de Junio de 2014 11:14,570
3775,Suero pretratamiento IgG,Suero pretratamiento IgG, - ,Envase, - ,18 de Febrero de 2011 09:46,326
3776,Suero policlonal IgA / FITC F0204,Suero policlonal IgA / FITC. Dako x 2 ml., - ,Envase, - ,18 de Febrero de 2011 09:46,326
3777,Suero Anti IgM humana en cabra x 2 ml.,Suero Anti IgM humana en cabra x 2 ml., - ,Envase, - ,18 de Febrero de 2011 09:46,326
3778,"Pretratamiento para suero IgM x 2,5 ml. 50 t GBR-9982","Pretaratamiento para suero Ig M x 2,5 ml", - ,Envase, - ,18 de Febrero de 2011 09:46,326
3779,Portaobj. control positivo pneumocistis carinii,Portaobjeto control positivo para pneumocistis carinii., - ,Unidad, - ,18 de Febrero de 2011 09:46,326
3780,Portaobj. control positivo para respiratorio sincicial,Portaobjeto control positivo para virus respiratorio sincicial., - ,Unidad, - ,18 de Febrero de 2011 09:46,326
3781,"Portaobj. control positivo para parainfluenzae 1,2,3 x","Portaobjeto control positivo para parainfluenzae 1, 2 y 3.", - ,Unidad, - ,18 de Febrero de 2011 09:46,326
3782,"Equipo x 50 det Imagen Chlamydia por IFD con controles, colorante,medio montaje, etc.","Equipo x 50 det Imagen Clamydia por IFD con controles, colorante,medio montaje, etc.", - ,Equipo, - ,26 de Agosto de 2013 07:37,326
3783,Portaobj. control positivo para herpes simple x unidade,Portaobjeto control positivo para herpes simplex., - ,Unidad, - ,18 de Febrero de 2011 09:46,326
3784,Electrodo de Cloro p/ ion selectivo AVL 9180,electrodo de cloro equipo ion selectivo AVL 9180, - ,Unidad, - ,18 de Febrero de 2011 09:46,328
3785,Portaobj. control positivo para chlamydia x unidades,Portaobjeto control positivo para chlamydia., - ,Unidad, - ,18 de Febrero de 2011 09:46,326
3786,Portaobj. control positivo para adenovirus x unidade,Portaobjeto control positivo para adenovirus., - ,Unidad, - ,18 de Febrero de 2011 09:46,326
3787,Portaob.control positivo contra influenza b,Portaobjeto control positivo contra influenza b., - ,Unidad, - ,18 de Febrero de 2011 09:46,326
3788,Kit celulas hep 2 x 200 det.,Equipo para deteccion celulas hep 2 x 200 det., - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3789,Improntas riñon de rata para a-mitoc. x 6 det,Improntas de riñon de rata para reacciones de inmunofluorescencia para deteccion de anticuerpos antimitocondria por 6 det., - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3790,Improntas para Chlamydias x IFI x 12 det.,Improntas para Chlamydias x IFI x 12 det., - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3791,"Improntas higado,rinon y estomago de rata","Improntas de higado,rinon y estomago de rata x 6 det.", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3792,Improntas de ANA HEP 2 por 12 áreas,Improntas de ANA HEP 2 por 12 áreas, - ,Impronta, - ,29 de Julio de 2015 10:27,326
3793,Impronta para Micoplasma Pneumoniae x 12 det.,Impronta para Micoplasma Pneumoniae x 12 det., - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3794,Antisuero fragmento fc igg x 2 ml,Antisuero fragmento fc igg x 2 ml, - ,Envase, - ,18 de Febrero de 2011 09:46,325
3795,Portaobj. control positivo para influenzae a y b x unid,Portaobjeto control positivo para virus influenzae a y b., - ,Unidad, - ,18 de Febrero de 2011 09:46,326
3796,Tubuladura de la bomba 9100,tubuladura de la bomba 9100 cod SP 5027, - ,Unidad, - ,18 de Febrero de 2011 09:46,328
3797,Albúmina Biosystem.,Equipo para la determinación de Albúmina., - ,Equipo, - ,18 de Febrero de 2011 09:46,321
3798,Acido Vainillin Mandelico en orina t/Biosystems.,Equipo para la determinacion de Acido Vainillin Mandélico en orina por 20 det. tipo byosystems ., - ,Equipo, - ,18 de Febrero de 2011 09:46,321
3799,Acido Urico x 500 ml. Enzimático. T/Uricostat.,Equipo para el dosaje de Acido Urico en sangre por método enzimático con colorimetria punto final según trindler en envases de 500 ml. cada equipo debera incluir el testigo., - ,Equipo, - ,14 de Junio de 2012 11:14,321
3800,Accesorio gamma glutamil transpeptidasa x 40 det,Equipo de accesorios necesarios para utilizar el metodo colorimetrico punto final en la determinacion de gamma-glutamil-transpeptidasa en suero por 40 det. (igual marca que el reactivo)., - ,Equipo, - ,18 de Febrero de 2011 09:46,321
3801,5 nucleotidasa en suero colorimetrico x 50 det,Equipo para la determinacion de 5' nucleotidasa en suero por metodo colorimetrico punto final para 50 determ. debe ser de la misma marca comercial que el equipo de fosforo., - ,Equipo, - ,18 de Febrero de 2011 09:46,321
3802,Solución Standart Tecnolab Cod: 013-010.,Solución Standart Tecnolab Cod: 013-010., - ,Caja, - ,18 de Febrero de 2011 09:46,329
3803,Solución diluyente U para orina Cod: 013-006.,Solución diluyente U para orina Cod: 013-006., - ,Envase, - ,18 de Febrero de 2011 09:46,329
3804,Solución Accesorio U y 2U para orina cod: 013-011. Tecnolab.,Solución Accesorio U y 2U para orina cod: 013-011. Tecnolab., - ,Equipo, - ,18 de Febrero de 2011 09:46,329
3805,Electrodo de Sodio para analizador Tecnolab.,Electrodo de Sodio pra analizador de Sodio y Potasio Tecnolab., - ,Unidad, - ,18 de Febrero de 2011 09:46,329
3806,Electrodo de Potasio para analizador Tecnolab.,Electrodo de Potasio para Analizador de Sodio y Potasio Tecnolab., - ,Unidad, - ,18 de Febrero de 2011 09:46,329
3807,Cloruro estannoso x 100 gr,Cloruro estannoso (en envases de 100 gramos de contenido)., - ,Gramos, - ,21 de Diciembre de 2011 12:15,570
3808,Tubuladura de la bomba bp 5027.,Tubuladura de la bomba bp 5027 para avl 9180., - ,Unidad, - ,15 de Julio de 2014 03:32,328
3809,Acondicionador electrodo de Sodio BP 0380 AVL 9180.,Acondicionador electrodo de Sodio BP 0380 AVL 9180., - ,Envase, - ,18 de Febrero de 2011 09:46,328
3810,Solucion standar sodio 140 potasio 5 por 500 ml.,Solucion standar sodio 140 potasio 5 para fotómetro de llama por 500 ml., - ,Envase, - ,18 de Febrero de 2011 09:46,328
3811,Solucion standar sodio 100 potasio 100,Solucion standar sodio 100 potasio 100 para fotometro de llama por 100 ml., - ,Envase, - ,18 de Febrero de 2011 09:46,328
3812,Snap Pack BP 5186 p/ion selectivo AVL 9180.,Snap Pack BP 5186 p/ion selectivo AVL 9180., - ,Envase, - ,18 de Febrero de 2011 09:46,328
3813,Papel Impresora 37-37 mm.,Papel Impresora 3100 BP 5025 ( 30-35 mm), - ,Rollo, - ,18 de Febrero de 2011 09:46,328
3814,Ise Trol tres niveles control HC0033.,Ise Trol tres niveles para ion selectivo AVL 9180., - ,Envase, - ,18 de Febrero de 2011 09:46,328
3815,Electrodo de referencia BP 5019 - AVL 9180 -  REPITE CON CÓD 2105,Electrodo de referencia para ion selectivo AVL 9180, - ,Unidad, - ,5 de Agosto de 2013 09:56,485
3816,Electrodo de PO2 BP 1388,Electrodo de PO2 BP 1388, - ,Unidad, - ,31 de Mayo de 2013 09:38,485
3817,Electrodo de Na BP 0413 p/ion selectivo AVL 9180,Electrodo de Na p/ion selectivo AVL 9180., - ,Unidad, - ,6 de Mayo de 2013 10:44,485
3818,Electrodo de K BP 0359 p/ion selectivo AVL 9180,Electrodo de K BP 0359 p/ion selectivo AVL 9180., - ,Unidad, - ,31 de Mayo de 2013 09:37,485
3819,"Equipo Virus Respiratorios panel I , con controles Chemicon","Equipo Virus Respiratorios panel I , con controles Chemicon", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3820,Controles Standart Tecnolab.,Controles Standart Tecnolab., - ,Envase, - ,18 de Febrero de 2011 09:46,329
3821,Anticuerpo monoclonal contra citomegalovirus x 100 ul.,"Anticuerpo monoclonal contra citomegalovirus que incluya inmediate early, early and late antigen, por 2 ml", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3822,ANTINUCLEARES ANA HEP-2 CONTROL POSITIVO.,ANTINUCLEARES ANA HEP-2 CONTROL POSITIVO, - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3823,Antiglobulina marcada en fluoresceina x 1 ml,"Frascos de antiglobulina humana, marcada con fluoresceina, en frascos de 1 ml liofilizada .", - ,Envase, - ,18 de Febrero de 2011 09:46,326
3824,Anticuerpo monoclonal contra respiratorio sincicial x 100 ul,"Anticuerpo monoclonal contra respiratorio sincicial, por 100 ul", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3825,Anticuerpo monoclonal contra pneumocystis carinii x 100 ul,"Anticuerpo monoclonal vs pneumocystis carinii, por 100 ul", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3826,Anticuerpo monoclonal contra parainfluenzae 3 x 100 ul,"Anticuerpo monoclonal contra parainfluenzae 3, por 100 ul.", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3827,Anticuerpo monoclonal contra parainfluenzae 2 x 100 ul,"Anticuerpo monoclonal contra parainfluenzae 2, por 100 ul", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3828,Anticuerpo monoclonal contra parainfluenzae 1 x 100 ul,"Anticuerpo monoclonal contra parainfluenzae, pool (1 + 2 + 3) x 100 ul.", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3829,"Anticuerpo Monoclonal contra Parainfluenza I,II,III por 100uL.","Anticuerpo Monoclonal contra Parainfluenza I,II,III por 100uL.", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3830,Anticuerpo monoclonal contra influenzae b x 100 ul,"Anticuerpo monoclonal contra influenzae b, por 100 ul", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3831,"Equipo combinado de higado, riñón y estómago de rata x IFI","Equipo con improntas combinadas de higado,riñón y estómago de rata para reacciones de inmunofluorescencia con controles positivos y negativos para fan-aml-ama (10 improntas por 6 orificios cada una).", - ,Equipo, - ,14 de Junio de 2012 11:33,326
3832,Anticuerpo monoclonal contra herpes simple 1 y 2 x 100 ul,"Anticuerpo monoclonal contra herpes simplex 1 y 2, por 100 ul", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3833,Control positivo anti mitocondria (AMA),"Control positivo anti mitocondria (AMA) en raton x 0,5 ml", - ,Envase, - ,18 de Febrero de 2011 09:46,326
3834,Anticuerpo monoclonal contra chlamydia x 100 ul,"Anticuerpo monoclonal contra chlamydia trachomatis, psitacci y pneumoniae por 2 ml.", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3835,Anticuerpo monoclonal contra adenovirus x 100 ul,"Anticuerpo monoclonal contra adenovirus, por 100 ul", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3836,Anticuerpo contra Toxocara,"Equipo para la determinacion de anticuerpos contra toxocara, por el metodo de inmunofluorescencia indirecta (5 portaobjetos con 6 orificios cada uno).", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3837,Anticuerpo antiendomicio por ifi 12 improntas con esfago de mono x 50 determ.,Anticuerpo antiendomicio por ifi 12 improntas con esfago de mono x 50 determ, - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3838,Tiras acetato de celulosa 5.5 mm ancho x 14 cm largo,"Tiras de acetato de celulosa gelificado de 5,5 cm por 14 cm.", - ,Envase, - ,18 de Febrero de 2011 09:46,325
3839,Tiras acetato de celulosa 2.5 mm ancho x 14 cm largo,"Tiras de acetato de celulosa gelificado de 2,5 cm por 14 cm.", - ,Envase, - ,18 de Febrero de 2011 09:46,325
3840,Antisuero total inmunoglobulina humana x 2 ml,Antisuero total inmunoglobulina humana x 2 ml., - ,Envase, - ,18 de Febrero de 2011 09:46,325
3841,Antisuero monoespecifico igm x 2 ml,Antisuero monoespecifico igm x 2 ml., - ,Envase, - ,18 de Febrero de 2011 09:46,325
3842,Antisuero monoespecifico igg x 2 ml,Antisuero monoespecifico igg x 2 ml., - ,Envase, - ,18 de Febrero de 2011 09:46,325
3843,Hitergent x 1000ml HItachi,Hitergent x 1000ml HItachi, - ,Envase, - ,18 de Febrero de 2011 09:46,324
3844,Anticuerpo monoclonal contra influenzae a x 100 ul,"Anticuerpo monoclonal contra influenzae a, por 100 ul", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3845,"Equipo det. especifica ac (Ig A, Ig G / Ig M)","Equipo det. especifica ac (Ig A, Ig G / Ig M) anti sm, rnp, ss-a", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3846,"Equipo prueba de fta-abs con improntas, testigos, etc","Equipos para la prueba de fta-abs por inmunofluorescencia incluyendo las improntas correspondientes para 5 determinaciones, testigos positivos negativos, buffer gammaglobulina marcada y titulada y cubreobjetos para 60 det.", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3847,Equipo por IFI anti DNA con improntas,Equipo por IFI anti DNA por 42 det., - ,Equipo, - ,20 de Marzo de 2013 11:19,326
3848,Equipo por 60 determ de ASMA ( estomago de rata),Equipo por 60 det de ASMA ( estomago de rata), - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3849,"Equipo para la determinación de Varicella Zoster, por IFI.","EQUIPO PARA LA DETERMINACION DE VARICELLA ZOSTER POR IFI POR 120 DETERMINACIONES, CON IMPRONTAS, BUFFER Y CONTROLES.", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3850,Equipo para HCV x if directa,Equipo para hsv (antigeno) por if directa x 100 det., - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3851,Equipo para cmv x if directa,Equipo para citomegalovirus (antigeno) por if directa x 100 det., - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3852,Equipo para CMV pp65 x ifi,"Equipo deteccion cmv pp65 x ifi.debe incluir ac.monoclonales,conjugado y reactivos de separacion leucocitaria.", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3853,Equipo improntas higado de rata para fan x 60,Equipo para la determinacion de anticuerpos antinucleo (fan) con improntas de higado de rata por inmunofluorescencia para 60 determinaciones con controles., - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3854,Equipo improntas crhitidia lucillae p/ anti dna x 70 det,Equipo para la determinacion de anticuerpos anti dna por inmunofluorescencia para 70 deter. (10 portaobjetos por 6 orificios por equipo) con testigo positivo y negativo., - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3855,Equipo hidatidosis por inmunofluorescencia x 60 det,"Equipos para la determinacion de hidatidosis por inmunoflourescencia, en equipos por 60 determinaciones que incluyan controles positivos y negativos y gammaglobulina titulada y demas accesorios", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3856,Buffer pbs x 10 sobres p/1 lt.,Buffer pbs x 10 sobres para preparar 1 litro., - ,Envase, - ,18 de Febrero de 2011 09:46,326
3857,Equipo det. p-anca y c-anca con controles,Equipo det. p-anca y c-anca con controles +/- conj., - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3858,Conj.con fluores(frag.fab 2) de conejo,Conjugado con fluoresceina (frg.fab 2) de conejo antiglobulina de raton., - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3859,Equipo de HSV 1 y 2 x 100 det IFI,Equipo de HSV 1 y 2 x 100 det IFI, - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3860,"Equipo células ANA Hep-2 , 5 portas por 12 áreas.","Equipo para la determinación de células Hep-2, 5 portaobjetos por 12 áreas reactivas.", - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3861,Equipo anticuerpo anticitoplasma neutrofilo (anca) x 60,Equipo para la determinacion de anticuerpos anticitoplasma neutrofilo (anca) por inmunofluorescencia indirecta (10 portaobjetos con 6 orificios por lamina)., - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3862,Ena Profile,EQUIPO DE NEA PROFILE X 96 DTERMINACIONES., - ,Equipo, - ,18 de Febrero de 2011 09:46,326
3863,Control toxo para IFI x 0.5 ml.,Control toxo para IFI x 0.5 ml., - ,Envase, - ,18 de Febrero de 2011 09:46,326
3864,Control positivo antinucleo patente nucleolar,Control positivo antinucleo patente nucleolar- x 1 ml-, - ,Envase, - ,18 de Febrero de 2011 09:46,326
3865,Control positivo antinucleo patente moteado,Control positivo antinucleo patente moteado- x 1 ml-, - ,Envase, - ,18 de Febrero de 2011 09:46,326
3866,Control positivo anti musculo liso (asma),"Control positivo anti musculo liso (asma) en raton x 0,5ml", - ,Envase, - ,18 de Febrero de 2011 09:46,326
3867,Control positivo anti musculo liso,Control positivo anti musculo liso x 1 ml-, - ,Envase, - ,18 de Febrero de 2011 09:46,326
3868,Antisuero monoespecifico cad.liv.lamda x 2 ml,Antisuero monoespecifico cad.liv.lamda x 2 ml, - ,Envase, - ,18 de Febrero de 2011 09:46,325
3869,Equipo deteccion de clamydias x IFI,Equipo para deteccion de chlamydias por fluorescencia directa por 50 test., - ,Equipo, - ,26 de Agosto de 2013 07:35,326
3870,Solucion buffer ph 6.841 radiometer c. 51500,Solucion buffer ph= 6.841 para equipo de gases en sangre radiometer cod.51500., - ,Envase, - ,22 de Diciembre de 2011 12:32,485
3871,Solucion limpieza s 5562 radiometer cod. 943-823,Solucion de limpieza s 5562 cod.943-823 para equipo de gases en sangre radiometer., - ,Envase, - ,22 de Diciembre de 2011 12:32,485
3872,Solucion lavado s 4306 radiometer cod. 943-628,Solucion lavado s 4306 cod 943-628 para equipo de gases en sangre radiometer., - ,Envase, - ,22 de Diciembre de 2011 12:32,485
3873,Solucion electrolitica electrodo po2 radiometer cod. s4064,Solucion electrolitica electrodos de po2 s 4064 en frascos por 100 ml. para equipo de gases en sangre radiometer., - ,Envase, - ,22 de Diciembre de 2011 12:32,485
3874,Solucion electrolitica electrodo pco2 radiometer cod. s4054,"Solucion electrolitica para electrodo de pco2, codigo s 4054,en frascos por 100 ml. para equipo de gases en sangre radiometer.", - ,Envase, - ,22 de Diciembre de 2011 12:32,485
3875,Solucion elect. po2 radiometer cod.943-644 s 4150 x30 amp.,Solucion electrolitica electrodo po2 cod.943-644 s 4150 x 30 ampollas para equipo de gases en sangre radiometer., - ,Envase, - ,22 de Diciembre de 2011 12:32,485
3876,Solucion control equipos valor acidosis x 30 ampollas,Solucion control valor acidosis x 30 ampollas para equipo de gases en sangre radiometer., - ,Envase, - ,22 de Diciembre de 2011 12:32,485
3877,Solucion control equipo valor normal x 30 ampollas,Solucion control valor normal x 30 ampollas para equipo de gases en sangre radiometer., - ,Envase, - ,22 de Diciembre de 2011 12:32,485
3878,Solucion control equipo valor alcalosis x 30 ampollas,Solucion control valor alcalosis x 30 amp. para equipo de gases en sangre radiometer., - ,Envase, - ,22 de Diciembre de 2011 12:32,485
3879,Solucion concentrada potasio radiometer cod. s 3396,Solucion concentrada de potasio cod. s 3396 para fotometro de llama radiometer., - ,Envase, - ,22 de Diciembre de 2011 12:32,485
3880,Garrafa gas propano para fot. llama x 15 kg.,"Garrafa de gas propano al 99-100% pureza, para utilizar directamente con fotometros de llama radiometer o il 433. x 15 kg. debe contener valvula de seguridad, reloj indicador que permita visualizar el nivel de liquido.", - ,Envase, - ,22 de Diciembre de 2011 12:32,485
